user_id,cluster_id
91017,2
91023,2
91026,7
91047,9
91052,5
91058,13
91083,9
91097,5
91100,9
91103,21
91113,13
91119,6
91127,9
91130,0
91165,2
91184,4
91203,25
91244,6
91249,9
91258,7
91263,7
91266,9
91281,7
91341,23
91342,8
91405,2
91423,9
91424,23
91425,5
91449,5
91478,5
91491,7
91532,9
91576,7
91627,7
91631,5
91633,9
91634,0
91647,2
91685,6
91692,16
91719,9
91745,9
91761,2
91777,9
91792,6
91811,0
91814,9
91832,5
91838,16
91840,9
91875,21
91882,9
91925,9
91931,2
91937,9
92011,9
92079,7
92132,0
92152,25
92154,9
92156,5
92162,23
92184,23
92208,9
92215,5
92271,9
92278,12
92282,9
92283,23
92306,9
92316,4
92336,9
92346,2
92388,9
92390,9
92398,23
92399,9
92405,3
92477,9
92498,13
92502,9
92524,7
92534,6
92536,9
92547,11
92561,9
92637,6
92648,9
92652,7
92658,6
92659,9
92664,0
92674,7
92693,28
92696,23
92724,3
92749,9
92798,18
92804,2
92807,22
92810,20
92853,24
92861,14
92865,9
92869,23
92883,6
92909,9
92938,9
92965,9
92979,5
92992,9
93018,9
93025,28
93034,18
93046,15
93047,17
93059,9
93085,2
93092,15
93105,23
93114,9
93116,0
93130,10
93141,7
93147,23
93161,9
93179,0
93194,7
93207,7
93241,15
93245,6
93257,2
93267,9
93308,23
93312,23
93335,7
93355,6
93358,0
93363,11
93364,0
93370,9
93377,2
93386,16
93397,9
93413,27
93421,2
93426,25
93427,5
93453,15
93482,9
93483,16
93488,9
93513,9
93518,0
93537,7
93562,2
93565,20
93591,9
93595,9
93606,6
93615,7
93629,20
93630,2
93631,5
93636,7
93639,6
93643,0
93644,9
93691,9
93698,23
93701,6
93711,9
93726,9
93732,2
93740,9
93769,7
93770,6
93790,9
93794,6
93800,2
93837,9
93855,18
93871,0
93872,6
93968,9
93985,6
94007,9
94009,9
94023,2
94047,9
94087,2
94094,2
94100,9
94101,9
94153,9
94159,9
94173,6
94192,9
94205,9
94209,7
94213,7
94214,23
94242,2
94263,20
94264,23
94290,16
94295,9
94307,6
94311,7
94314,9
94334,6
94347,25
94362,5
94366,2
94376,17
94385,16
94396,2
94427,9
94445,9
94455,9
94474,23
94485,28
94494,15
94495,23
94513,16
94519,0
94529,5
94542,16
94547,9
94630,0
94639,21
94651,16
94691,9
94730,5
94737,18
94781,9
94787,4
94804,9
94815,9
94818,5
94840,6
94853,0
94861,9
94865,9
94886,9
94897,9
94923,0
94931,6
94944,9
94951,4
94952,6
94965,2
94971,0
94978,5
94984,9
94985,4
94997,6
95005,9
95010,0
95011,20
95025,20
95043,4
95049,6
95068,7
95072,7
95095,9
95104,13
95128,5
95131,9
95146,19
95156,9
95172,9
95173,3
95193,20
95201,9
95207,5
95226,0
95238,9
95250,13
95261,7
95271,6
95287,9
95301,23
95311,9
95316,2
95353,5
95359,19
95360,15
95393,24
95448,9
95452,23
95492,5
95506,25
95509,2
95511,9
95516,6
95525,23
95554,5
95574,20
95593,9
95628,9
95636,9
95658,2
95738,9
95741,5
95781,2
95800,7
95866,9
95867,9
95888,9
95902,9
95903,15
95907,5
95914,9
95915,9
95921,15
95923,28
95932,27
95933,23
95948,9
95954,9
95970,9
95991,22
95995,9
96019,9
96053,6
96054,21
96055,27
96096,9
96103,0
96113,9
96115,21
96142,9
96194,2
96208,9
96320,22
96335,7
96342,9
96346,9
96357,19
96363,9
96385,9
96389,9
96402,9
96422,7
96430,7
96440,25
96448,25
96466,6
96473,9
96474,2
96475,6
96481,2
96493,6
96496,9
96521,18
96528,7
96529,6
96554,3
96558,9
96589,2
96608,7
96611,7
96634,6
96659,9
96665,7
96679,5
96718,9
96744,20
96771,0
96776,6
96869,4
96876,9
96880,27
96900,9
96913,7
96925,9
96936,5
96946,6
96954,12
96962,9
96970,29
96989,3
97025,16
97044,6
97050,9
97055,18
97099,9
97122,9
97160,9
97161,9
97179,6
97198,9
97208,2
97239,9
97272,9
97290,4
97324,4
97330,16
97343,10
97368,9
97381,0
97411,9
97423,2
97443,0
97469,6
97486,9
97493,23
97515,7
97587,23
97598,7
97620,16
97636,9
97639,9
97653,7
97694,12
97721,0
97750,9
97754,25
97807,9
97833,9
97848,21
97874,21
97875,16
97906,9
97920,9
97945,28
97952,9
97968,6
97972,7
98012,7
98023,9
98026,6
98078,9
98104,6
98159,7
98177,16
98202,9
98207,16
98230,9
98254,9
98256,9
98263,29
98287,9
98297,16
98316,6
98320,22
98322,2
98344,14
98356,17
98373,9
98376,9
98391,8
98422,5
98428,9
98439,9
98440,14
98443,9
98468,0
98474,9
98484,18
98499,9
98525,5
98535,9
98544,9
98547,23
98574,23
98575,6
98596,22
98628,20
98633,2
98647,2
98654,18
98655,23
98656,9
98668,9
98671,2
98686,2
98707,9
98722,2
98723,25
98741,5
98757,6
98758,1
98783,17
98787,25
98794,5
98825,7
98860,9
98861,7
98887,4
98904,1
98919,9
98923,2
98930,5
98943,10
98952,5
98958,23
98988,5
99001,9
99022,9
99023,9
99025,28
99026,6
99032,20
99051,9
99067,9
99077,16
99102,6
99115,6
99126,16
99136,9
99146,7
99165,7
99193,5
99196,9
99204,2
99222,2
99227,5
99242,9
99252,0
99268,9
99277,9
99281,18
99298,15
99312,11
99313,3
99314,5
99322,6
99328,9
99347,23
99354,9
99386,9
99390,9
99400,9
99434,7
99441,5
99469,9
99508,18
99521,9
99523,29
99548,9
99550,9
99616,16
99623,9
99630,25
99635,2
99641,9
99648,23
99650,22
99668,9
99714,9
99720,28
99738,13
99765,2
99792,7
99832,23
99919,9
99946,7
99954,9
99955,29
99963,6
99996,15
100004,28
100009,20
100010,9
100035,22
100038,9
100046,9
100053,14
100066,2
100088,20
100098,6
100115,24
100119,7
100121,9
100188,9
100197,9
100217,9
100223,23
100227,26
100251,7
100256,23
100261,6
100264,0
100266,9
100294,29
100355,6
100361,23
100393,2
100427,5
100448,9
100454,7
100459,19
100460,5
100471,19
100506,5
100517,23
100519,7
100546,9
100568,0
100578,0
100590,23
100594,5
100610,2
100644,20
100648,27
100658,9
100694,4
100697,6
100756,9
100782,23
100783,7
100815,27
100822,9
100832,15
100846,20
100887,6
100903,5
100906,26
100964,9
100984,11
101035,23
101041,2
101081,24
101082,9
101091,5
101126,5
101141,23
101150,5
101154,15
101172,7
101191,9
101196,5
101209,4
101214,6
101226,23
101242,16
101251,7
101299,2
101304,23
101305,20
101336,2
101369,9
101381,2
101422,5
101424,9
101505,7
101513,23
101517,9
101527,16
101546,9
101550,17
101554,9
101559,9
101566,23
101606,17
101614,6
101620,22
101635,0
101666,9
101680,9
101681,9
101696,7
101699,9
101704,9
101731,29
101739,7
101741,2
101744,0
101824,9
101835,9
101836,7
101851,26
101874,23
101876,19
101882,0
101887,6
101910,9
101971,9
101978,9
101988,9
102019,6
102029,9
102032,5
102033,16
102034,16
102117,15
102129,0
102130,7
102154,7
102158,9
102164,5
102189,11
102196,9
102220,4
102227,9
102232,2
102262,14
102275,8
102284,6
102322,9
102335,9
102349,9
102359,1
102372,6
102375,5
102399,12
102411,19
102430,2
102489,6
102494,9
102505,10
102518,9
102532,9
102542,9
102555,19
102564,4
102571,7
102581,6
102642,18
102647,22
102668,5
102676,16
102702,26
102705,19
102719,6
102733,13
102743,9
102758,9
102772,23
102798,9
102800,9
102813,9
102832,9
102842,7
102844,9
102891,28
102899,9
102921,23
102939,6
102945,4
102955,9
102958,9
102967,29
103024,7
103026,9
103028,9
103057,9
103144,7
103213,9
103251,2
103265,9
103277,7
103280,9
103281,9
103304,2
103315,0
103336,27
103348,9
103416,9
103445,6
103467,2
103477,6
103490,7
103496,2
103537,13
103541,28
103577,28
103579,9
103624,7
103630,16
103656,2
103665,9
103668,9
103679,7
103699,9
103733,23
103811,21
103828,5
103867,6
103871,16
103922,9
103930,23
103935,2
103955,9
104051,13
104053,9
104058,25
104059,9
104066,9
104072,13
104098,16
104113,14
104123,6
104125,5
104141,9
104144,8
104160,9
104165,9
104168,9
104211,8
104236,9
104240,16
104243,2
104268,5
104278,6
104311,23
104334,5
104337,23
104341,9
104362,4
104399,17
104404,9
104413,10
104422,9
104429,12
104437,10
104443,9
104447,10
104451,7
104468,16
104489,9
104505,10
104517,7
104527,9
104532,7
104550,4
104562,9
104569,23
104588,16
104604,7
104624,7
104636,8
104657,13
104658,6
104665,22
104705,6
104759,14
104795,9
104796,2
104808,9
104812,4
104862,6
104864,7
104880,21
104883,7
104925,23
104939,2
104981,9
105012,10
105028,28
105040,9
105054,26
105058,4
105076,2
105079,5
105100,7
105101,25
105108,5
105114,5
105115,6
105124,22
105128,7
105137,5
105160,7
105187,9
105214,1
105221,26
105262,7
105263,28
105286,9
105295,9
105298,9
105313,16
105317,19
105332,9
105335,2
105358,9
105360,6
105374,18
105381,9
105475,7
105476,23
105503,9
105517,21
105534,9
105535,9
105536,18
105572,18
105576,5
105596,6
105599,9
105627,23
105649,23
105672,6
105677,9
105745,9
105746,9
105769,7
105795,9
105813,9
105851,9
105869,28
105871,6
105874,7
105881,16
105904,6
105927,16
105937,29
105956,7
105968,6
105974,9
105979,24
105987,27
106007,18
106018,9
106028,9
106059,23
106078,15
106086,9
106114,2
106128,9
106131,5
106150,9
106179,9
106198,9
106208,0
106225,3
106230,0
106273,9
106280,19
106282,0
106294,2
106295,9
106302,7
106331,2
106338,9
106356,9
106369,25
106388,5
106397,9
106402,9
106406,2
106407,9
106417,23
106426,9
106434,6
106437,2
106503,9
106514,9
106534,9
106538,9
106550,9
106553,7
106583,9
106595,9
106614,5
106632,9
106682,16
106725,9
106751,9
106768,1
106777,9
106803,9
106816,23
106820,9
106821,2
106845,2
106846,21
106848,16
106849,1
106862,5
106874,21
106893,23
106895,6
106936,9
106946,18
106950,10
106954,9
106979,9
106988,9
107021,0
107026,7
107042,9
107044,7
107073,13
107081,9
107099,5
107103,15
107109,0
107196,9
107208,23
107214,16
107234,7
107244,22
107258,21
107265,23
107270,7
107283,9
107288,7
107301,25
107324,13
107326,10
107329,7
107376,9
107383,16
107384,9
107394,6
107426,9
107431,20
107453,23
107456,16
107491,9
107510,6
107514,5
107523,1
107540,9
107581,9
107592,9
107594,5
107616,9
107645,9
107664,9
107675,9
107697,9
107718,23
107726,7
107731,10
107736,9
107768,9
107780,7
107784,11
107852,9
107865,23
107889,1
107921,7
107951,27
107957,9
107960,27
107969,9
107972,9
107984,9
108005,24
108017,9
108023,9
108104,23
108123,9
108130,5
108141,7
108143,0
108155,3
108158,21
108182,23
108197,4
108207,9
108213,4
108237,9
108243,26
108261,23
108267,23
108271,5
108275,6
108277,9
108285,22
108306,9
108318,9
108336,10
108352,14
108379,9
108392,0
108405,21
108416,9
108448,9
108454,9
108455,9
108478,6
108480,8
108481,6
108485,12
108487,9
108535,3
108551,9
108563,6
108622,2
108685,9
108687,9
108700,7
108726,9
108741,9
108747,9
108752,2
108753,0
108759,9
108763,22
108773,7
108789,25
108799,25
108815,9
108827,5
108836,6
108860,2
108914,9
108950,12
108963,9
108997,29
109012,16
109013,23
109014,2
109033,2
109040,9
109049,6
109072,9
109082,6
109084,5
109103,16
109107,23
109115,5
109122,15
109126,2
109135,3
109176,9
109180,23
109197,9
109223,9
109228,9
109247,9
109276,2
109278,9
109287,5
109333,2
109344,9
109349,0
109357,5
109363,23
109367,6
109388,15
109403,7
109410,7
109416,16
109422,9
109427,23
109461,10
109491,8
109502,15
109503,9
109516,5
109518,6
109519,23
109562,16
109574,27
109605,10
109639,2
109649,15
109700,20
109727,0
109741,23
109771,9
109779,1
109780,9
109783,7
109808,21
109864,20
109899,0
109901,1
109903,9
109921,7
109955,5
109971,2
110019,2
110029,18
110031,9
110040,5
110044,9
110069,22
110076,0
110093,9
110110,7
110112,28
110128,9
110160,23
110165,28
110208,0
110214,1
110227,16
110235,9
110265,6
110266,0
110267,15
110280,9
110308,9
110309,9
110317,2
110349,18
110359,9
110361,5
110367,9
110373,17
110381,9
110382,2
110406,9
110410,9
110440,15
110459,6
110483,10
110493,2
110558,20
110572,9
110584,6
110608,10
110609,23
110661,0
110700,4
110702,9
110723,9
110724,9
110746,12
110771,7
110783,9
110808,9
110820,9
110853,9
110887,5
110890,10
110912,24
110919,9
110934,26
110971,9
110973,1
110979,6
110988,9
110990,9
110993,2
111019,7
111027,9
111032,7
111035,7
111054,0
111133,0
111136,15
111166,4
111174,17
111190,15
111199,21
111210,9
111228,2
111238,16
111241,0
111245,9
111254,9
111261,20
111269,9
111286,25
111288,7
111310,9
111346,9
111390,6
111434,9
111438,9
111468,23
111474,9
111488,9
111536,2
111550,9
111578,20
111607,9
111634,5
111637,25
111657,16
111695,9
111704,6
111731,28
111733,23
111747,6
111749,5
111807,9
111816,2
111847,1
111888,23
111924,2
111926,7
111938,7
111944,4
111947,4
111954,16
111979,9
112001,24
112026,21
112069,16
112083,21
112088,5
112093,17
112109,6
112130,9
112169,0
112173,4
112188,9
112199,2
112223,5
112240,7
112243,9
112247,9
112280,2
112298,15
112335,7
112401,2
112402,2
112404,9
112408,24
112412,23
112437,6
112457,9
112502,5
112507,5
112512,14
112541,5
112544,2
112548,9
112559,0
112580,7
112590,0
112598,27
112672,5
112709,7
112736,9
112761,23
112765,2
112818,12
112845,2
112857,9
112881,18
112914,16
112931,6
112953,4
112972,9
112976,9
112977,21
112979,23
112986,9
113030,21
113039,6
113062,9
113083,9
113121,13
113155,9
113203,9
113241,12
113259,6
113266,6
113270,29
113277,9
113279,6
113292,2
113328,0
113334,5
113340,9
113364,5
113375,9
113380,0
113383,7
113425,23
113435,0
113467,9
113475,7
113519,29
113528,9
113531,0
113537,9
113568,7
113579,9
113586,9
113602,6
113618,2
113624,2
113630,0
113633,16
113657,5
113661,23
113663,2
113680,21
113708,9
113723,9
113752,5
113755,6
113777,9
113778,9
113804,5
113817,20
113821,16
113856,9
113859,16
113902,7
113904,12
113913,2
113926,6
113944,0
113955,16
113966,6
113983,0
113989,21
113990,9
114007,4
114016,2
114018,9
114066,2
114075,27
114085,11
114089,6
114143,6
114178,2
114185,22
114197,16
114200,0
114203,2
114210,6
114216,0
114217,18
114218,9
114258,5
114265,6
114271,9
114279,15
114298,9
114304,23
114306,23
114365,6
114368,8
114378,6
114379,23
114406,9
114413,23
114414,1
114434,23
114444,21
114446,21
114452,23
114466,9
114498,28
114544,19
114551,9
114563,9
114565,9
114581,28
114583,6
114592,9
114597,12
114601,9
114611,16
114620,6
114629,9
114634,17
114643,2
114649,9
114654,9
114655,6
114662,7
114667,9
114695,23
114698,9
114699,9
114700,9
114722,23
114742,0
114785,9
114798,9
114799,9
114802,6
114813,15
114865,7
114868,20
114893,7
114920,9
114983,9
114988,25
115002,0
115003,20
115006,9
115045,4
115062,5
115081,9
115097,6
115109,6
115120,2
115148,9
115150,13
115161,7
115162,7
115180,7
115182,9
115208,9
115214,9
115224,5
115234,9
115286,6
115351,9
115372,9
115392,9
115410,21
115435,25
115473,2
115488,21
115490,5
115503,2
115536,28
115537,5
115538,9
115552,5
115572,26
115589,9
115665,9
115678,23
115679,0
115682,6
115692,13
115693,9
115700,5
115724,9
115751,9
115752,16
115754,6
115759,9
115783,16
115791,9
115804,9
115833,2
115839,9
115841,6
115847,5
115874,9
115875,9
115904,7
115905,9
115907,5
115917,13
115929,23
115934,9
115953,23
115956,2
115963,6
115971,10
115973,23
115997,9
115998,6
116005,29
116006,7
116031,9
116032,7
116041,9
116063,28
116070,2
116090,0
116122,6
116123,12
116153,9
116160,2
116183,5
116187,9
116199,9
116210,6
116220,2
116223,27
116232,6
116241,6
116249,4
116288,9
116294,9
116301,10
116303,9
116310,9
116313,13
116318,7
116391,6
116395,19
116428,5
116433,5
116448,6
116506,7
116521,2
116537,0
116549,3
116555,6
116556,9
116558,9
116582,0
116599,23
116630,16
116669,9
116674,16
116676,9
116705,9
116744,16
116746,9
116758,15
116763,7
116786,9
116787,9
116816,23
116828,7
116836,9
116856,9
116866,5
116897,7
116904,26
116931,4
116948,9
116950,23
116972,2
116999,9
117029,9
117070,9
117091,9
117092,0
117097,7
117109,9
117111,0
117115,2
117123,9
117130,9
117132,23
117156,16
117159,9
117164,15
117196,16
117210,10
117251,24
117255,16
117256,7
117291,9
117318,15
117345,27
117364,9
117384,11
117390,23
117396,5
117398,6
117418,2
117450,9
117467,9
117487,9
117489,0
117515,9
117539,29
117543,7
117548,9
117553,2
117557,4
117577,5
117581,7
117593,7
117594,25
117609,9
117652,4
117668,13
117683,9
117700,18
117719,9
117722,9
117738,2
117740,9
117751,9
117852,13
117858,16
117861,21
117873,25
117877,16
117912,7
117925,5
117936,2
117963,7
118135,15
118193,2
118228,29
118275,23
118286,9
118314,9
118320,1
118333,0
118336,9
118344,7
118369,9
118372,24
118414,6
118418,27
118422,9
118434,5
118471,9
118484,4
118489,7
118490,9
118524,9
118528,23
118533,26
118538,9
118542,25
118543,28
118560,2
118587,9
118627,9
118628,4
118632,9
118654,4
118659,21
118669,16
118677,2
118683,7
118688,9
118719,9
118721,9
118744,9
118800,13
118848,9
118855,7
118856,9
118871,2
118881,18
118910,6
118955,7
118985,16
119027,2
119066,5
119107,7
119168,9
119179,2
119199,9
119227,9
119229,7
119248,7
119281,9
119282,9
119326,7
119364,0
119369,9
119386,9
119387,6
119413,6
119418,23
119421,9
119446,5
119485,9
119488,23
119505,2
119517,23
119529,25
119541,5
119556,9
119567,9
119575,17
119579,13
119580,9
119582,9
119590,21
119594,5
119631,0
119642,9
119650,6
119654,10
119671,3
119725,18
119748,9
119749,7
119806,23
119833,9
119838,6
119858,26
119859,2
119884,4
119906,16
119932,9
119963,2
120030,23
120080,5
120082,29
120090,28
120093,22
120137,7
120155,28
120178,23
120181,7
120267,9
120283,5
120332,0
120333,23
120345,23
120365,9
120385,9
120396,8
120435,9
120485,9
120509,9
120515,16
120548,4
120565,23
120579,26
120588,9
120598,0
120599,16
120605,9
120610,15
120620,7
120695,20
120696,23
120709,9
120735,2
120771,29
120807,6
120817,6
120828,25
120829,6
120860,9
120873,25
120892,28
120908,27
120917,9
120928,9
120931,6
120942,20
120985,2
120994,7
121001,9
121010,9
121065,6
121066,7
121070,9
121081,2
121083,0
121093,25
121119,2
121120,9
121130,2
121135,23
121137,21
121160,9
121166,2
121167,7
121170,14
121173,7
121176,9
121178,23
121184,23
121205,7
121251,18
121264,2
121275,6
121282,6
121292,9
121313,9
121345,9
121398,9
121407,9
121424,9
121470,5
121482,9
121493,7
121530,6
121532,7
121545,28
121547,3
121561,28
121587,19
121588,9
121592,7
121594,29
121606,15
121620,23
121667,9
121719,5
121726,9
121754,9
121779,9
121817,15
121825,23
121829,9
121905,9
121932,9
121933,2
121941,5
121986,2
122011,6
122014,23
122026,2
122037,9
122045,23
122046,23
122048,6
122086,4
122096,6
122152,9
122235,27
122321,5
122352,16
122386,23
122418,0
122429,25
122440,15
122449,9
122506,1
122530,9
122542,15
122607,0
122625,9
122643,3
122656,9
122658,6
122660,9
122671,23
122675,9
122716,28
122738,7
122743,4
122765,9
122781,2
122782,5
122784,6
122793,24
122801,25
122802,5
122810,9
122854,9
122867,25
122881,5
122883,9
122901,5
122958,21
122988,9
123039,6
123055,9
123056,18
123066,6
123094,17
123095,11
123115,2
123130,9
123143,20
123154,22
123160,0
123203,6
123215,10
123220,15
123228,23
123231,2
123238,23
123257,26
123261,9
123280,9
123284,23
123298,14
123349,9
123377,9
123410,13
123415,6
123430,20
123433,9
123460,17
123468,27
123490,9
123500,9
123501,16
123503,9
123510,13
123515,0
123531,6
123543,2
123544,1
123553,9
123567,5
123580,5
123597,16
123608,12
123617,20
123625,7
123649,5
123676,16
123687,23
123700,7
123724,23
123732,6
123733,2
123744,28
123784,23
123790,24
123801,21
123825,15
123827,20
123867,1
123883,8
123925,9
123936,14
123946,2
123961,9
123973,16
123981,1
123988,5
124010,9
124048,2
124065,9
124066,2
124078,17
124079,15
124089,6
124096,16
124103,9
124175,15
124200,6
124207,0
124233,6
124259,0
124298,24
124310,5
124322,16
124325,16
124363,3
124378,9
124414,6
124442,9
124466,9
124474,11
124487,8
124488,2
124489,23
124536,9
124546,9
124553,9
124574,9
124597,4
124617,6
124645,9
124648,0
124688,9
124692,9
124699,9
124717,4
124720,20
124732,18
124747,21
124769,6
124776,9
124789,6
124818,9
124833,9
124852,7
124867,9
124869,9
124874,14
124876,26
124888,4
124915,27
124942,22
124946,20
124983,27
124988,9
124989,8
124993,9
124996,9
125027,7
125031,13
125039,25
125051,9
125058,7
125060,19
125063,0
125121,9
125133,7
125143,9
125156,2
125171,2
125188,9
125203,14
125216,2
125217,7
125224,9
125237,9
125240,9
125256,15
125274,9
125276,9
125287,18
125303,28
125334,0
125357,9
125396,16
125411,27
125440,6
125443,5
125474,9
125514,25
125519,8
125538,10
125540,9
125541,9
125554,9
125558,9
125583,9
125595,9
125641,9
125677,9
125685,9
125692,25
125698,23
125701,6
125734,5
125736,5
125774,8
125779,23
125798,23
125808,27
125826,9
125863,9
125878,25
125885,2
125892,4
125903,9
125917,4
125918,6
125928,29
126026,6
126044,5
126053,21
126054,7
126072,6
126149,7
126170,9
126177,9
126181,21
126196,25
126232,11
126240,23
126296,21
126298,21
126331,7
126360,7
126374,16
126388,4
126395,3
126404,7
126432,16
126444,9
126473,9
126487,7
126492,17
126495,9
126511,5
126531,0
126585,27
126588,9
126604,18
126609,9
126653,2
126656,9
126671,21
126677,23
126680,9
126693,25
126695,23
126697,28
126716,9
126726,2
126733,16
126736,22
126747,9
126748,9
126756,9
126783,0
126803,7
126810,19
126812,5
126814,28
126824,11
126827,2
126849,23
126860,2
126883,0
126903,21
126907,7
126911,9
126973,9
126985,5
126986,9
127014,16
127024,0
127029,9
127035,9
127037,21
127049,20
127063,7
127084,9
127089,9
127113,9
127114,9
127122,23
127129,2
127131,10
127134,9
127135,7
127137,9
127147,7
127164,9
127168,7
127171,6
127172,9
127190,23
127200,28
127203,23
127233,15
127243,9
127245,2
127250,7
127273,9
127359,25
127384,23
127389,6
127404,19
127417,2
127429,9
127431,9
127432,0
127438,23
127441,6
127453,6
127481,24
127490,5
127505,7
127519,6
127537,29
127564,5
127581,2
127621,0
127623,9
127648,2
127719,9
127755,12
127779,9
127782,23
127795,3
127813,4
127826,29
127827,23
127831,9
127854,9
127866,9
127871,9
127884,9
127893,5
127914,2
127919,9
127930,9
127942,9
127970,23
127993,9
128008,15
128014,6
128019,6
128033,7
128040,19
128045,21
128060,0
128077,9
128085,20
128119,0
128122,0
128208,12
128214,6
128233,24
128257,5
128276,2
128286,0
128324,0
128325,24
128331,5
128332,13
128362,9
128365,24
128404,6
128406,22
128415,9
128434,4
128464,7
128466,9
128506,23
128525,9
128543,9
128557,9
128559,9
128564,9
128574,9
128579,9
128588,0
128600,9
128610,6
128622,12
128624,9
128653,7
128669,7
128672,7
128693,7
128696,27
128710,9
128727,9
128732,1
128766,9
128774,9
128782,9
128790,9
128821,5
128835,1
128841,20
128906,9
128915,2
128942,5
128949,9
128962,5
128974,7
129002,9
129008,5
129074,28
129084,3
129110,9
129111,2
129113,9
129114,2
129187,7
129238,23
129255,9
129281,9
129289,9
129316,23
129338,1
129339,9
129345,23
129358,23
129368,5
129373,27
129389,5
129393,10
129399,15
129410,9
129434,9
129444,6
129458,12
129461,6
129465,23
129474,21
129489,2
129494,16
129503,23
129505,0
129531,16
129563,16
129572,4
129611,9
129617,9
129665,16
129690,15
129716,17
129718,4
129725,2
129835,27
129851,17
129883,15
129929,9
129988,23
130063,0
130081,9
130085,9
130132,21
130150,0
130157,5
130166,2
130168,2
130181,9
130199,23
130215,5
130242,9
130243,2
130258,23
130347,9
130396,9
130426,9
130430,9
130438,2
130474,8
130480,10
130482,5
130485,5
130493,6
130502,23
130518,9
130543,5
130553,9
130554,26
130570,23
130571,21
130581,2
130624,16
130636,4
130658,2
130670,9
130677,9
130679,9
130705,25
130710,7
130784,2
130792,2
130793,2
130806,9
130837,5
130844,9
130847,21
130849,9
130866,5
130869,9
130882,3
130913,9
130923,16
130939,2
130943,9
130950,13
130952,10
130961,23
130978,5
131006,6
131021,7
131023,9
131026,7
131027,5
131032,6
131039,9
131046,20
131057,7
131094,6
131099,6
131108,23
131126,1
131154,11
131166,9
131182,12
131202,7
131213,9
131233,9
131238,26
131243,9
131246,9
131296,9
131317,6
131338,9
131354,12
131363,2
131402,0
131437,23
131441,7
131450,9
131476,23
131482,24
131486,9
131510,20
131548,4
131559,9
131560,9
131564,2
131594,28
131597,12
131617,0
131622,13
131655,5
131657,0
131675,9
131678,9
131686,21
131689,7
131779,7
131837,5
131843,9
131855,23
131883,16
131884,0
131913,9
131914,9
131951,7
131967,7
131974,23
132006,9
132012,2
132030,9
132031,2
132083,20
132131,9
132133,2
132142,20
132152,9
132157,7
132166,2
132171,15
132173,23
132188,6
132199,3
132203,23
132229,5
132256,9
132282,1
132290,10
132347,9
132357,9
132371,7
132373,9
132374,9
132375,25
132382,5
132392,4
132425,7
132453,9
132455,9
132465,9
132492,7
132500,9
132513,9
132522,9
132531,9
132544,9
132562,9
132572,7
132582,6
132616,7
132624,7
132652,9
132663,6
132684,4
132687,9
132716,5
132726,5
132745,6
132786,9
132795,9
132801,9
132826,9
132836,5
132846,23
132851,4
132887,23
132901,4
132909,5
132919,9
132930,13
132981,2
132996,22
133034,9
133037,16
133041,24
133123,16
133166,6
133177,9
133192,9
133225,7
133235,23
133246,7
133258,19
133272,16
133283,9
133284,2
133296,3
133310,9
133348,9
133414,9
133416,2
133417,9
133418,0
133424,23
133435,23
133557,2
133564,9
133567,9
133569,16
133571,17
133654,16
133682,0
133689,21
133706,8
133738,4
133744,5
133747,29
133764,19
133771,7
133778,16
133786,22
133811,6
133852,16
133860,7
133868,9
133885,9
133886,9
133905,24
133935,4
133949,9
133950,16
133957,0
133958,16
133961,9
134004,9
134005,28
134029,23
134031,6
134076,9
134118,0
134120,23
134137,6
134143,9
134171,5
134184,9
134225,10
134240,9
134247,0
134264,4
134278,20
134294,6
134302,0
134311,1
134313,9
134347,10
134356,9
134381,23
134403,18
134434,4
134467,5
134478,7
134483,5
134508,13
134516,7
134529,13
134556,20
134563,9
134566,9
134596,6
134621,9
134622,9
134630,0
134641,3
134663,9
134684,2
134694,6
134705,28
134723,5
134732,5
134761,1
134782,16
134784,16
134797,21
134835,2
134837,4
134839,9
134863,0
134869,9
134884,9
134886,16
134890,9
134900,12
134921,7
134948,7
134968,9
134986,23
134999,11
135006,9
135043,3
135045,27
135061,7
135064,5
135074,9
135127,7
135129,9
135141,0
135149,8
135170,7
135176,9
135185,9
135228,6
135265,8
135277,7
135280,6
135294,9
135296,6
135317,6
135321,9
135329,5
135330,23
135351,3
135359,4
135360,28
135365,9
135367,6
135376,8
135383,9
135395,5
135398,20
135411,15
135443,9
135458,10
135460,7
135469,12
135473,9
135535,6
135567,9
135607,9
135609,19
135618,9
135624,9
135625,9
135653,6
135665,7
135673,17
135681,23
135703,25
135704,9
135730,9
135736,0
135753,13
135763,9
135766,9
135768,23
135776,6
135778,5
135785,6
135799,2
135811,9
135831,3
135833,6
135838,21
135847,24
135865,9
135869,6
135872,9
135873,2
135885,9
135895,6
135902,6
135911,23
135919,9
135928,9
135946,12
135957,12
135959,6
135965,6
135974,9
135975,16
135996,2
136010,1
136011,7
136014,3
136037,9
136055,28
136061,9
136062,4
136071,23
136077,9
136104,27
136135,6
136136,6
136137,5
136139,25
136169,9
136193,20
136205,3
136213,9
136234,3
136235,9
136237,6
136240,2
136252,17
136255,11
136280,9
136291,6
136306,9
136313,5
136326,0
136348,25
136350,6
136357,9
136362,6
136363,9
136371,16
136382,8
136396,10
136419,7
136425,16
136430,16
136439,6
136465,16
136473,9
136477,9
136491,26
136509,9
136551,6
136560,9
136561,17
136568,9
136579,9
136584,9
136585,9
136616,23
136638,28
136662,2
